learner_id,program_code,variation_code,message_in,message_out,created_at,user_response
507806,YARA,NARRATIVE,1,"Very good. Sala used Yara fertilizer that has special nutrients that made his tomatoes grow healthy, big and red.
Reply A to continue",11/2/2017 15:57,A
507806,YARA,NARRATIVE,A,(4/23) Both farmers bought fertilizer at the same trusted agrovet. Sala bought Yara fertilizer and Eli bought commercial fertilizer. Reply A to continue,11/2/2017 15:58,A
507806,YARA,NARRATIVE,A,"(5/23) During transplanting, Eli used 50kgs of fertilizer on his farm while Sala used 50kgs of Yara Mila Unik 17 4 days after transplanting. Reply A to continue",11/2/2017 15:59,A
507806,YARA,NARRATIVE,A,"(6/23) After transplanting, roots take 4 days to harden or get used to the new soil. Before hardening, they won't absorb fertilizer well. Reply A to continue",11/2/2017 16:00,A
507806,YARA,NARRATIVE,A,(7/23) Sala applied 30g of fertilizer to each seedling. He used a soda bottle top 3 times since 1 bottle top measures 10g. Reply A to continue,11/2/2017 16:01,A
507806,YARA,NARRATIVE,A,"(8/23) Why is it important to apply Yara fertilizer 4 days after transplanting tomato seedlings?
1. To wait for rain
2. The roots absorb nutrients better.",11/2/2017 16:02,2
507806,YARA,NARRATIVE,2,"Great! Tomato roots take 4 days to harden and are able to absorb nutrients better.
Reply A to continue",11/2/2017 16:03,A
507806,YARA,NARRATIVE,A,"(9/23) Yara Mila Unik 17 has phosphorus, nitrogen and potassium which  help early crop establishment and vigorous growth. Reply A to continue",11/2/2017 16:04,A
507806,YARA,NARRATIVE,A,"(10/23) When big leaves sprouted, Eli used 50kgs of commercial top dress while Sala used 100kgs of Yara Liva Nitrabor top dress. Reply * menu Reply A to continue",11/2/2017 16:05,A
507806,YARA,NARRATIVE,A,"(11/23) Yara Liva Nitrabor has boron to harden the tomato skin, and calcium to make the crop resistant to disease like Blossom End Rot. Reply A to continue",11/2/2017 16:06,A
507806,YARA,NARRATIVE,A,"(12/23) How many kgs of Yara Mila Unik should you apply for 2 acres and how much per seedling?
1. 50 kgs & 10g per seedling
2. 100kgs & 30g per seedling",11/2/2017 16:07,2
507806,YARA,NARRATIVE,2,"Great! Not quite. Apply 50kgs per acre. So for 2 acres it is 100kgs of Yara Unik and 30g per seedling. Using less fertilizer reduces harvest.
Reply A to continue",11/2/2017 16:09,A
507806,YARA,NARRATIVE,A,"(13/23) When the tomatoes started flowering, Eli didn't apply a second top dress. Sala applied 75kgs of Yara Mila Winner. Reply * for menu Reply A to continue",11/2/2017 16:10,A
507806,YARA,NARRATIVE,A,"(14/23) Yara Mila Winner has potassium which gives tomatoes a solid red colour, even ripening and sweeter taste. Reply A to continue",11/2/2017 16:11,A
507806,YARA,NARRATIVE,A,(15/23) When Eli and Sala harvested the market price for tomatoes was low. Eli had to sell immediately because his tomatoes would go bad. Reply A to continue,11/2/2017 16:12,A
507806,YARA,NARRATIVE,A,(16/23) Sala waited since his tomatoes were better quality and didn't spoil quickly. He sold his tomatoes a week later when the prices rose. Reply A to continue,11/2/2017 16:13,A
507806,YARA,NARRATIVE,A,(17/23) Eli thought no-one would buy Sala's tomatoes because they were so big but Sala found good market for them and made a big profit. Reply A to continue,11/2/2017 16:15,A
507806,YARA,NARRATIVE,A,"(18/23) Eli asked Sala how he grew healthy red, sweet tomatoes that didn't spoil quickly. Sala told him his secret was Yara fertilizer. Reply A to continue",11/2/2017 16:16,A
507806,YARA,NARRATIVE,A,"(19/23) Sala used Yara fertilizer at the right stages of crop growth. He spent a bit more money, but the harvest and profit were worth it.  Reply A to continue",11/2/2017 16:17,A
507806,YARA,NARRATIVE,A,"(20/23) Sala used to harvest 8 crates of tomatoes every season. Last season, he used Yara fertilizer and harvested 18 crates. Reply A to continue",11/2/2017 16:18,A
507806,YARA,NARRATIVE,A,"(21/23) Which stage should you apply fertilizer to your tomatoes?
1. 4 days after transplanting
2. When leaves sprout
3. When tomatoes flower
4. All the above",11/2/2017 16:18,3
507806,YARA,NARRATIVE,3,"Yes. Apply Yara Mila Winner top dress when the tomatoes start flowering.
Reply A to continue",11/2/2017 16:22,A
507806,YARA,NARRATIVE,A,"(22/23) Be like Sala and grow healthy, red and sweet tomatoes. Start using Yara fertilizer today and increase your production! Reply A to continue",11/2/2017 16:23,A
507806,YARA,NARRATIVE,A,"(23/23) Are you interested in using Yara fertilizer to improve your crop?
1. Yes
2. No",11/2/2017 16:24,1
507806,YARA,NARRATIVE,1,"That is great! Contact an agronomist near you. Dial 0208022951.
Reply A to continue",11/2/2017 16:24,A
507806,YARA,NARRATIVE,A,"You have learned how to use Yara fertilizer. Choose 2 see how Sala uses Yara fertilizer:
1. Tell me if you liked the lesson
2. Next lesson
3. Quiz
4. Menu",11/2/2017 16:26,3
507806,YARA,NARRATIVE,A,"You have learned how to use Yara fertilizer. Choose 2 see how Sala uses Yara fertilizer:
1. Tell me if you liked the lesson
2. Next lesson
3. Quiz
4. Menu",11/2/2017 16:33,4
507806,YARA,NARRATIVE,4,"(1/23) A healthy crop makes a wealthy farmer. Follow Sala and Eli to learn to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 16:34,*
507806,YARA,NARRATIVE,A,"(3/23) What caused Sala's tomatoes to grow big and red?
1. He used fertilizer that had special nutrients.
2. The soil on his farm was fertile.",6/28/2018 14:40,1
507806,YARA,NARRATIVE,1,"Very good. Sala used Yara fertilizer that has special nutrients that made his tomatoes grow healthy, big and red.
Reply A to continue",6/28/2018 14:42,A
507806,YARA,NARRATIVE,A,"(8/23) Why is it important to apply Yara fertilizer 4 days after transplanting tomato seedlings?
1. To wait for rain
2. The roots absorb nutrients better.",6/28/2018 14:44,A
507806,YARA,NARRATIVE,A,"Great! Tomato roots take 4 days to harden and are able to absorb nutrients better.
Reply A to continue",6/28/2018 14:45,2
507806,YARA,NARRATIVE,2,"(12/23) How many kgs of Yara Mila Unik should you apply for 2 acres and how much per seedling?
1. 50 kgs & 10g per seedling
2. 100kgs & 30g per seedling",6/28/2018 14:49,NA
86799,YARA,NARRATIVE,4,"(1/23) A healthy crop makes a wealthy farmer. Follow Sala and Eli to learn to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 15:45,4
86799,YARA,NARRATIVE,4,(2/23) Eli and Sala have 1 acre farms in Nyandarua. Last season Eli harvested small tomatoes. Sala's tomatoes were big and very red. Reply A to continue,11/2/2017 15:47,TKCB
176650,YARA,NARRATIVE,YARA,"(1/23) A healthy crop makes a wealthy farmer. Follow Sala and Eli to learn to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 16:03,A
176650,YARA,NARRATIVE,A,(2/23) Eli and Sala have 1 acre farms in Nyandarua. Last season Eli harvested small tomatoes. Sala's tomatoes were big and very red. Reply A to continue,11/2/2017 16:04,A
176650,YARA,NARRATIVE,A,"(3/23) What caused Sala's tomatoes to grow big and red?
1. He used fertilizer that had special nutrients.
2. The soil on his farm was fertile.",11/2/2017 16:06,1
176650,YARA,NARRATIVE,1,"Very good. Sala used Yara fertilizer that has special nutrients that made his tomatoes grow healthy, big and red.
Reply A to continue",11/2/2017 16:22,A
176650,YARA,NARRATIVE,A,(4/23) Both farmers bought fertilizer at the same trusted agrovet. Sala bought Yara fertilizer and Eli bought commercial fertilizer. Reply A to continue,11/2/2017 16:54,A
176650,YARA,NARRATIVE,A,"(5/23) During transplanting, Eli used 50kgs of fertilizer on his farm while Sala used 50kgs of Yara Mila Unik 17 4 days after transplanting. Reply A to continue",11/2/2017 16:55,A
176650,YARA,NARRATIVE,A,"(6/23) After transplanting, roots take 4 days to harden or get used to the new soil. Before hardening, they won't absorb fertilizer well. Reply A to continue",11/2/2017 16:57,A
176650,YARA,NARRATIVE,A,(7/23) Sala applied 30g of fertilizer to each seedling. He used a soda bottle top 3 times since 1 bottle top measures 10g. Reply A to continue,11/2/2017 16:58,TKCB
287777,YARA,THUMB,2,"(1/16) A healthy crop makes a wealthy farmer. Continue to learn how to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 15:47,A
287777,YARA,THUMB,A,"(2/16) What causes tomatoes to grow big and red?
1. Using fertilizer that had special nutrients.
2. Fertile soil.",11/2/2017 15:48,A
287777,YARA,THUMB,A,"Actually, even with fertile soil, you need Yara fertilizer with special nutrients to make tomatoes grow healthy, big and red.
Reply A to continue",11/2/2017 15:49,A
287777,YARA,THUMB,A,(3/16) Apply 50kgs of Yara Mila Unik 17 4 days after transplanting so the roots get used to the new soil to absorb the fertilizer well.  Reply A to continue,11/2/2017 15:51,A
287777,YARA,THUMB,A,"(4/16) Yara Mila Unik 17 has phosphorus, nitrogen and potassium which  help early crop establishment and vigorous growth. Reply A to continue",11/2/2017 15:53,A
287777,YARA,THUMB,A,(5/16)  Apply 30g of fertilizer to each seedling. Use a soda bottle top 3 times since 1 bottle top measures 10g.  Reply A to continue,11/2/2017 15:53,A
287777,YARA,THUMB,A,"(6/16) Why is it important to apply Yara fertilizer 4 days after transplanting tomato seedlings?
1. To wait for rain
2. The roots absorb nutrients better.",11/2/2017 15:54,A
287777,YARA,THUMB,A,"Great! Tomato roots take 4 days to harden and are able to absorb nutrients better.
Reply A to continue",11/2/2017 15:56,A
287777,YARA,THUMB,A,"(7/16) When big leaves sprout, apply 100kgs of Yara Liva Nitrabor top dress. Reply * menu Reply A to continue",11/2/2017 15:57,NA
545331,YARA,THUMB,YARA,"(1/16) A healthy crop makes a wealthy farmer. Continue to learn how to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 16:05,A
545331,YARA,THUMB,A,"(2/16) What causes tomatoes to grow big and red?
1. Using fertilizer that had special nutrients.
2. Fertile soil.",11/2/2017 16:06,2
545331,YARA,THUMB,2,"Actually, even with fertile soil, you need Yara fertilizer with special nutrients to make tomatoes grow healthy, big and red.
Reply A to continue",11/2/2017 16:07,A
545331,YARA,THUMB,A,(3/16) Apply 50kgs of Yara Mila Unik 17 4 days after transplanting so the roots get used to the new soil to absorb the fertilizer well.  Reply A to continue,11/2/2017 16:08,A
545331,YARA,THUMB,A,"(4/16) Yara Mila Unik 17 has phosphorus, nitrogen and potassium which  help early crop establishment and vigorous growth. Reply A to continue",11/2/2017 16:09,A
545331,YARA,THUMB,A,(5/16)  Apply 30g of fertilizer to each seedling. Use a soda bottle top 3 times since 1 bottle top measures 10g.  Reply A to continue,11/2/2017 16:10,A
545331,YARA,THUMB,A,"(6/16) Why is it important to apply Yara fertilizer 4 days after transplanting tomato seedlings?
1. To wait for rain
2. The roots absorb nutrients better.",11/2/2017 16:11,2
545331,YARA,THUMB,2,"Great! Tomato roots take 4 days to harden and are able to absorb nutrients better.
Reply A to continue",11/2/2017 16:19,A
545331,YARA,THUMB,A,"(7/16) When big leaves sprout, apply 100kgs of Yara Liva Nitrabor top dress. Reply * menu Reply A to continue",11/2/2017 16:20,A
545331,YARA,THUMB,A,"(8/16) Yara Liva Nitrabor has boron to harden the tomato skin, and calcium to make the crop resistant to disease like Blossom End Rot. Reply A to continue",11/2/2017 16:21,A
545331,YARA,THUMB,A,"(9/16) How many kgs of Yara Mila Unik should you apply for 2 acres and how much per seedling?
1. 50 kgs & 10g per seedling
2. 100kgs & 30g per seedling",11/2/2017 16:22,1
545331,YARA,THUMB,1,"Not quite. Apply 50kgs per acre. So for 2 acres it is 100kgs of Yara Unik and 30g per seedling. Using less fertilizer reduces harvest.
Reply A to continue",11/2/2017 16:34,A
545331,YARA,THUMB,A,"(10/16) When the tomatoes start flowering, apply 75kgs of Yara Mila Winner with potassium for a red colour, even ripening and sweeter taste. Reply A to continue",11/2/2017 16:35,A
545331,YARA,THUMB,A,(11/16) Your tomatoes won't spoil quickly Since the tomatoes will be better quality and didn't spoil quickly you can wait and sell them when the prices rise.  Reply A to continue,11/2/2017 16:36,A
545331,YARA,THUMB,A,"(12/16) Even if your tomatoes grow big, there is market for them where you can make a big profit. Reply A to continue",11/2/2017 16:37,A
545331,YARA,THUMB,A,"(13/16) Using Yara fertilizer at the right stages of crop growth costs a bit more money, but the harvest and profit were worth it. Reply A to continue",11/2/2017 16:38,A
545331,YARA,THUMB,A,"(14/16) Which stage should you apply fertilizer to your tomatoes?
1. 4 days after transplanting
2. When leaves sprout
3. When tomatoes flower
4. All the above",11/2/2017 16:38,4
545331,YARA,THUMB,4,"Good job! Apply Yara fertilizer 4 days after transplanting, when leaves sprout and when the crop starts flowering.
Reply A to continue",11/2/2017 17:55,A
545331,YARA,THUMB,A,"(15/16) Grow healthy, red and sweet tomatoes. Start using Yara fertilizer today and increase your production!  Reply A to continue",11/2/2017 17:56,A
545331,YARA,THUMB,A,"(23/23) Are you interested in using Yara fertilizer to improve your crop?
1. Yes
2. No",11/2/2017 17:56,1
545331,YARA,THUMB,1,"That is great! Contact an agronomist near you. Dial 0208022951.
Reply A to continue",11/2/2017 17:57,A
545331,YARA,THUMB,A,"You have learned how to use Yara fertilizer. Choose 2 see how Sala uses Yara fertilizer:
1. Tell me if you liked the lesson
2. Next lesson
3. Quiz
4. Menu",11/2/2017 17:58,2
545331,YARA,THUMB,2,,11/2/2017 17:59,1
435131,YARA,THUMB,YARA,"(1/16) A healthy crop makes a wealthy farmer. Continue to learn how to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 18:21,YARA
435131,YARA,THUMB,YARA,"(1/16) A healthy crop makes a wealthy farmer. Continue to learn how to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/3/2017 14:42,A
435131,YARA,THUMB,A,"(2/16) What causes tomatoes to grow big and red?
1. Using fertilizer that had special nutrients.
2. Fertile soil.",11/3/2017 14:43,Hfh
386398,YARA,THUMB,Yara,"(1/16) A healthy crop makes a wealthy farmer. Continue to learn how to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 14:01,a
386398,YARA,THUMB,a,"(2/16) What causes tomatoes to grow big and red?
1. Using fertilizer that had special nutrients.
2. Fertile soil.",11/2/2017 14:01,1
386398,YARA,THUMB,1,"Very good. Yara fertilizer has special nutrients that makes tomatoes grow healthy, big and red.
Reply A to continue",11/9/2017 14:32,a
386398,YARA,THUMB,a,"(6/16) Why is it important to apply Yara fertilizer 4 days after transplanting tomato seedlings?
1. To wait for rain
2. The roots absorb nutrients better.",11/9/2017 14:35,NA
226792,YARA,THUMB,YARA,"(1/16) A healthy crop makes a wealthy farmer. Continue to learn how to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 16:02,A
226792,YARA,THUMB,A,"(2/16) What causes tomatoes to grow big and red?
1. Using fertilizer that had special nutrients.
2. Fertile soil.",11/2/2017 16:04,1
226792,YARA,THUMB,1,"Very good. Yara fertilizer has special nutrients that makes tomatoes grow healthy, big and red.
Reply A to continue",11/2/2017 16:05,A
226792,YARA,THUMB,A,(3/16) Apply 50kgs of Yara Mila Unik 17 4 days after transplanting so the roots get used to the new soil to absorb the fertilizer well.  Reply A to continue,11/2/2017 16:07,A
226792,YARA,THUMB,A,"(4/16) Yara Mila Unik 17 has phosphorus, nitrogen and potassium which  help early crop establishment and vigorous growth. Reply A to continue",11/2/2017 16:09,A
226792,YARA,THUMB,A,(5/16)  Apply 30g of fertilizer to each seedling. Use a soda bottle top 3 times since 1 bottle top measures 10g.  Reply A to continue,11/2/2017 16:11,A
226792,YARA,THUMB,A,"(6/16) Why is it important to apply Yara fertilizer 4 days after transplanting tomato seedlings?
1. To wait for rain
2. The roots absorb nutrients better.",11/2/2017 16:12,2
226792,YARA,THUMB,2,"Great! Tomato roots take 4 days to harden and are able to absorb nutrients better.
Reply A to continue",11/2/2017 16:13,A
226792,YARA,THUMB,A,"(7/16) When big leaves sprout, apply 100kgs of Yara Liva Nitrabor top dress. Reply * menu Reply A to continue",11/2/2017 16:14,A
226792,YARA,THUMB,A,"(8/16) Yara Liva Nitrabor has boron to harden the tomato skin, and calcium to make the crop resistant to disease like Blossom End Rot. Reply A to continue",11/2/2017 16:16,A
226792,YARA,THUMB,A,"(9/16) How many kgs of Yara Mila Unik should you apply for 2 acres and how much per seedling?
1. 50 kgs & 10g per seedling
2. 100kgs & 30g per seedling",11/2/2017 16:17,2
226792,YARA,THUMB,2,"Great! Apply 50kgs per acre. So for 2 acres it is 100kgs of Yara Unik and 30g per seedling. Using less fertilizer reduces harvest.
Reply A to continue",11/2/2017 16:18,A
226792,YARA,THUMB,A,"(10/16) When the tomatoes start flowering, apply 75kgs of Yara Mila Winner with potassium for a red colour, even ripening and sweeter taste. Reply A to continue",11/2/2017 16:19,A
226792,YARA,THUMB,A,(11/16) Your tomatoes won't spoil quickly Since the tomatoes will be better quality and didn't spoil quickly you can wait and sell them when the prices rise.  Reply A to continue,11/2/2017 16:20,A
226792,YARA,THUMB,A,"(12/16) Even if your tomatoes grow big, there is market for them where you can make a big profit. Reply A to continue",11/2/2017 16:21,A
226792,YARA,THUMB,A,"(13/16) Using Yara fertilizer at the right stages of crop growth costs a bit more money, but the harvest and profit were worth it. Reply A to continue",11/2/2017 16:22,A
226792,YARA,THUMB,A,"(14/16) Which stage should you apply fertilizer to your tomatoes?
1. 4 days after transplanting
2. When leaves sprout
3. When tomatoes flower
4. All the above",11/2/2017 16:23,4
226792,YARA,THUMB,4,"Good job! Apply Yara fertilizer 4 days after transplanting, when leaves sprout and when the crop starts flowering.
Reply A to continue",11/2/2017 16:24,A
226792,YARA,THUMB,A,"(15/16) Grow healthy, red and sweet tomatoes. Start using Yara fertilizer today and increase your production!  Reply A to continue",11/2/2017 16:25,A
226792,YARA,THUMB,A,"(23/23) Are you interested in using Yara fertilizer to improve your crop?
1. Yes
2. No",11/2/2017 16:26,1
226792,YARA,THUMB,1,"That is great! Contact an agronomist near you. Dial 0208022951.
Reply A to continue",11/2/2017 16:27,A
226792,YARA,THUMB,A,"You have learned how to use Yara fertilizer. Choose 2 see how Sala uses Yara fertilizer:
1. Tell me if you liked the lesson
2. Next lesson
3. Quiz
4. Menu",11/2/2017 16:30,1
304349,YARA,THUMB,YARA,"(1/16) A healthy crop makes a wealthy farmer. Continue to learn how to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 14:01,A
304349,YARA,THUMB,A,"(2/16) What causes tomatoes to grow big and red?
1. Using fertilizer that had special nutrients.
2. Fertile soil.",11/2/2017 14:02,1
304349,YARA,THUMB,1,"Very good. Yara fertilizer has special nutrients that makes tomatoes grow healthy, big and red.
Reply A to continue",11/2/2017 14:03,A
304349,YARA,THUMB,A,(3/16) Apply 50kgs of Yara Mila Unik 17 4 days after transplanting so the roots get used to the new soil to absorb the fertilizer well.  Reply A to continue,11/2/2017 14:04,A
304349,YARA,THUMB,A,"(4/16) Yara Mila Unik 17 has phosphorus, nitrogen and potassium which  help early crop establishment and vigorous growth. Reply A to continue",11/2/2017 14:05,A
304349,YARA,THUMB,A,(5/16)  Apply 30g of fertilizer to each seedling. Use a soda bottle top 3 times since 1 bottle top measures 10g.  Reply A to continue,11/2/2017 14:39,A
304349,YARA,THUMB,A,"(6/16) Why is it important to apply Yara fertilizer 4 days after transplanting tomato seedlings?
1. To wait for rain
2. The roots absorb nutrients better.",11/2/2017 14:40,2
304349,YARA,THUMB,2,"Great! Tomato roots take 4 days to harden and are able to absorb nutrients better.
Reply A to continue",11/2/2017 14:41,A
304349,YARA,THUMB,A,"(7/16) When big leaves sprout, apply 100kgs of Yara Liva Nitrabor top dress. Reply * menu Reply A to continue",11/2/2017 14:41,A
304349,YARA,THUMB,A,"(8/16) Yara Liva Nitrabor has boron to harden the tomato skin, and calcium to make the crop resistant to disease like Blossom End Rot. Reply A to continue",11/2/2017 14:42,A
304349,YARA,THUMB,A,"(9/16) How many kgs of Yara Mila Unik should you apply for 2 acres and how much per seedling?
1. 50 kgs & 10g per seedling
2. 100kgs & 30g per seedling",11/2/2017 14:43,2
304349,YARA,THUMB,2,"Great! Apply 50kgs per acre. So for 2 acres it is 100kgs of Yara Unik and 30g per seedling. Using less fertilizer reduces harvest.
Reply A to continue",11/2/2017 14:44,A
304349,YARA,THUMB,A,"(10/16) When the tomatoes start flowering, apply 75kgs of Yara Mila Winner with potassium for a red colour, even ripening and sweeter taste. Reply A to continue",11/2/2017 14:45,A
304349,YARA,THUMB,A,(11/16) Your tomatoes won't spoil quickly Since the tomatoes will be better quality and didn't spoil quickly you can wait and sell them when the prices rise.  Reply A to continue,11/2/2017 14:46,A
304349,YARA,THUMB,A,"(12/16) Even if your tomatoes grow big, there is market for them where you can make a big profit. Reply A to continue",11/2/2017 14:46,A
304349,YARA,THUMB,A,"(13/16) Using Yara fertilizer at the right stages of crop growth costs a bit more money, but the harvest and profit were worth it. Reply A to continue",11/2/2017 14:47,A
304349,YARA,THUMB,A,"(14/16) Which stage should you apply fertilizer to your tomatoes?
1. 4 days after transplanting
2. When leaves sprout
3. When tomatoes flower
4. All the above",11/2/2017 14:48,1
304349,YARA,THUMB,1,"Yes. Apply Yara Mila Unik 17 4 days after transplanting when the roots  have hardened.
Reply A to continue",11/2/2017 14:48,A
304349,YARA,THUMB,A,"(15/16) Grow healthy, red and sweet tomatoes. Start using Yara fertilizer today and increase your production!  Reply A to continue",11/2/2017 14:49,A
304349,YARA,THUMB,A,"(23/23) Are you interested in using Yara fertilizer to improve your crop?
1. Yes
2. No",11/2/2017 14:50,1
304349,YARA,THUMB,1,"That is great! Contact an agronomist near you. Dial 0208022951.
Reply A to continue",11/2/2017 14:50,A
304349,YARA,THUMB,A,"You have learned how to use Yara fertilizer. Choose 2 see how Sala uses Yara fertilizer:
1. Tell me if you liked the lesson
2. Next lesson
3. Quiz
4. Menu",11/2/2017 14:51,2
304349,YARA,THUMB,2,,11/2/2017 14:53,1
554816,YARA,NARRATIVE,Yara,"(1/23) A healthy crop makes a wealthy farmer. Follow Sala and Eli to learn to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 14:34,A
554816,YARA,NARRATIVE,A,(2/23) Eli and Sala have 1 acre farms in Nyandarua. Last season Eli harvested small tomatoes. Sala's tomatoes were big and very red. Reply A to continue,11/2/2017 22:21,A
554816,YARA,NARRATIVE,A,"(3/23) What caused Sala's tomatoes to grow big and red?
1. He used fertilizer that had special nutrients.
2. The soil on his farm was fertile.",11/2/2017 22:26,2
554816,YARA,NARRATIVE,2,"Actually, Sala's soil was not very fertile. He used Yara fertilizer with special nutrients to make his tomatoes grow healthy, big and red.
Reply A to continue",11/2/2017 22:27,A
554816,YARA,NARRATIVE,A,(4/23) Both farmers bought fertilizer at the same trusted agrovet. Sala bought Yara fertilizer and Eli bought commercial fertilizer. Reply A to continue,11/2/2017 22:28,A
554816,YARA,NARRATIVE,A,"(5/23) During transplanting, Eli used 50kgs of fertilizer on his farm while Sala used 50kgs of Yara Mila Unik 17 4 days after transplanting. Reply A to continue",11/2/2017 22:29,A
554816,YARA,NARRATIVE,A,"(6/23) After transplanting, roots take 4 days to harden or get used to the new soil. Before hardening, they won't absorb fertilizer well. Reply A to continue",11/3/2017 9:21,A
554816,YARA,NARRATIVE,A,(7/23) Sala applied 30g of fertilizer to each seedling. He used a soda bottle top 3 times since 1 bottle top measures 10g. Reply A to continue,11/3/2017 9:22,A
554816,YARA,NARRATIVE,A,"(8/23) Why is it important to apply Yara fertilizer 4 days after transplanting tomato seedlings?
1. To wait for rain
2. The roots absorb nutrients better.",11/3/2017 11:51,2
554816,YARA,NARRATIVE,2,"Great! Tomato roots take 4 days to harden and are able to absorb nutrients better.
Reply A to continue",11/3/2017 11:53,A
554816,YARA,NARRATIVE,A,"(9/23) Yara Mila Unik 17 has phosphorus, nitrogen and potassium which  help early crop establishment and vigorous growth. Reply A to continue",11/3/2017 11:54,A
554816,YARA,NARRATIVE,A,"(10/23) When big leaves sprouted, Eli used 50kgs of commercial top dress while Sala used 100kgs of Yara Liva Nitrabor top dress. Reply * menu Reply A to continue",11/3/2017 11:56,*
554816,YARA,NARRATIVE,A,"(11/23) Yara Liva Nitrabor has boron to harden the tomato skin, and calcium to make the crop resistant to disease like Blossom End Rot. Reply A to continue",11/3/2017 12:31,*
554816,YARA,NARRATIVE,A,"(12/23) How many kgs of Yara Mila Unik should you apply for 2 acres and how much per seedling?
1. 50 kgs & 10g per seedling
2. 100kgs & 30g per seedling",11/3/2017 12:32,*
554816,YARA,NARRATIVE,2,"Great! Not quite. Apply 50kgs per acre. So for 2 acres it is 100kgs of Yara Unik and 30g per seedling. Using less fertilizer reduces harvest.
Reply A to continue",11/3/2017 12:33,*
501628,YARA,NARRATIVE,YARA,"(1/23) A healthy crop makes a wealthy farmer. Follow Sala and Eli to learn to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 14:26,A
501628,YARA,NARRATIVE,A,(2/23) Eli and Sala have 1 acre farms in Nyandarua. Last season Eli harvested small tomatoes. Sala's tomatoes were big and very red. Reply A to continue,11/2/2017 14:28,A
501628,YARA,NARRATIVE,A,"(3/23) What caused Sala's tomatoes to grow big and red?
1. He used fertilizer that had special nutrients.
2. The soil on his farm was fertile.",11/2/2017 14:29,NA
554835,YARA,NARRATIVE,YARA,"(1/23) A healthy crop makes a wealthy farmer. Follow Sala and Eli to learn to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 16:04,A
554835,YARA,NARRATIVE,A,(2/23) Eli and Sala have 1 acre farms in Nyandarua. Last season Eli harvested small tomatoes. Sala's tomatoes were big and very red. Reply A to continue,11/2/2017 16:06,A
554835,YARA,NARRATIVE,A,"(3/23) What caused Sala's tomatoes to grow big and red?
1. He used fertilizer that had special nutrients.
2. The soil on his farm was fertile.",11/2/2017 16:07,NA
11290,YARA,THUMB,YARA,"(1/16) A healthy crop makes a wealthy farmer. Continue to learn how to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 16:56,A
11290,YARA,THUMB,A,"(2/16) What causes tomatoes to grow big and red?
1. Using fertilizer that had special nutrients.
2. Fertile soil.",11/2/2017 16:58,1
11290,YARA,THUMB,1,"Very good. Yara fertilizer has special nutrients that makes tomatoes grow healthy, big and red.
Reply A to continue",11/2/2017 16:59,A
11290,YARA,THUMB,A,(3/16) Apply 50kgs of Yara Mila Unik 17 4 days after transplanting so the roots get used to the new soil to absorb the fertilizer well.  Reply A to continue,11/2/2017 17:00,A
11290,YARA,THUMB,A,"(4/16) Yara Mila Unik 17 has phosphorus, nitrogen and potassium which  help early crop establishment and vigorous growth. Reply A to continue",11/2/2017 17:02,A
11290,YARA,THUMB,A,(5/16)  Apply 30g of fertilizer to each seedling. Use a soda bottle top 3 times since 1 bottle top measures 10g.  Reply A to continue,11/2/2017 17:03,A
11290,YARA,THUMB,A,"(6/16) Why is it important to apply Yara fertilizer 4 days after transplanting tomato seedlings?
1. To wait for rain
2. The roots absorb nutrients better.",11/2/2017 17:04,2
11290,YARA,THUMB,2,"Great! Tomato roots take 4 days to harden and are able to absorb nutrients better.
Reply A to continue",11/2/2017 17:06,A
11290,YARA,THUMB,A,"(7/16) When big leaves sprout, apply 100kgs of Yara Liva Nitrabor top dress. Reply * menu Reply A to continue",11/2/2017 17:07,
11290,YARA,THUMB,,"(8/16) Yara Liva Nitrabor has boron to harden the tomato skin, and calcium to make the crop resistant to disease like Blossom End Rot. Reply A to continue",11/2/2017 17:09,A
11290,YARA,THUMB,A,"(9/16) How many kgs of Yara Mila Unik should you apply for 2 acres and how much per seedling?
1. 50 kgs & 10g per seedling
2. 100kgs & 30g per seedling",11/2/2017 17:09,A
11290,YARA,THUMB,A,"Great! Apply 50kgs per acre. So for 2 acres it is 100kgs of Yara Unik and 30g per seedling. Using less fertilizer reduces harvest.
Reply A to continue",11/2/2017 17:10,2
